Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Feb 2, 2019;1:30 AM;1,223;350;282.5;1,082.5;0;43.75;2,368.75;3,668;2,697;1,778;0.5;340
Feb 2, 2019;1:45 AM;1,219;350.25;285;1,045.25;0;43.75;2,366;3,654;2,589;1,773;0.5;340
Feb 2, 2019;2:00 AM;1,221.75;358;299.5;1,000;0;43.75;2,371.25;3,621;2,466;1,764;0.5;341
Feb 2, 2019;2:15 AM;1,218.5;344.5;310;977.75;0;43.75;2,367.75;3,605;2,416;1,762;0.5;342
Feb 2, 2019;2:30 AM;1,222.25;342.5;304.5;961.5;0;44;2,369.75;3,618;2,381;1,764;0.5;343
Feb 2, 2019;2:45 AM;1,218.75;350;322;949;0;44;2,367.5;3,612;2,362;1,764;0.5;342
Feb 2, 2019;3:00 AM;1,221.5;351;338.75;928.25;0;44;2,373.75;3,602;2,306;1,719;0.5;342
Feb 2, 2019;3:15 AM;1,224;357;345.5;887.5;0;44;2,372.5;3,589;2,249;1,723;0.5;341
Feb 2, 2019;3:30 AM;1,224.75;354;332.25;885.75;0;44;2,371.75;3,598;2,235;1,726;3.75;341
Feb 2, 2019;3:45 AM;1,223.75;342;326.25;895;0;43.75;2,369.75;3,590;2,205;1,726;3.75;342
Feb 2, 2019;4:00 AM;1,228.25;363.5;315.75;888.5;0;43.75;2,373;3,591;2,226;1,731;3.75;339
Feb 2, 2019;4:15 AM;1,226.5;343.25;305.75;881;0;43.75;2,373;3,587;2,223;1,729;3.75;340
Feb 2, 2019;4:30 AM;1,229.75;352.75;293.5;871.5;0;43.75;2,370.25;3,586;2,202;1,730;2;340
Feb 2, 2019;4:45 AM;1,225.75;347.5;280.5;868.5;0;43.75;2,370.25;3,620;2,189;1,731;0.5;342
Feb 2, 2019;5:00 AM;1,225;347;290.5;865.5;0;43.75;2,370.75;3,687;2,209;1,736;0.5;342
Feb 2, 2019;5:15 AM;1,223;347;288.5;839.75;0;43.75;2,367.5;3,684;2,208;1,738;0.5;343
Feb 2, 2019;5:30 AM;1,228;347.25;291;841.75;0;43.75;2,368.5;3,679;2,226;1,743;0.5;343
Feb 2, 2019;5:45 AM;1,220.75;346.5;293.5;839.25;0;43.75;2,369.75;3,682;2,268;1,739;0.5;343
Feb 2, 2019;6:00 AM;1,227;348.25;288.75;842.25;0;43.75;2,367.25;3,676;2,313;1,776;0.5;344
Feb 2, 2019;6:15 AM;1,227.5;349.5;291;831.75;0;43.75;2,369.75;3,714;2,406;1,775;0.5;344
Feb 2, 2019;6:30 AM;1,226.25;349.25;284.25;833.75;0;43.75;2,370.25;3,733;2,539;1,778;0.5;343
Feb 2, 2019;6:45 AM;1,215;348;269.5;853.75;0;43.75;2,368.5;3,738;2,688;1,770;0.5;343
Feb 2, 2019;7:00 AM;1,220.5;350;263;851.5;0;43.75;2,363;3,752;2,839;1,797;10.75;343
Feb 2, 2019;7:15 AM;1,220;363.5;266.75;855;0;43.75;2,368.5;3,762;2,906;1,867;10.5;345
Feb 2, 2019;7:30 AM;1,225.75;369.75;278.75;848.75;0.5;43.75;2,370.5;3,786;2,960;1,904;13.75;343
Feb 2, 2019;7:45 AM;1,223.75;402.75;298;814.75;8.25;43.75;2,370.25;3,787;3,029;1,920;106;342
Feb 2, 2019;8:00 AM;1,230.25;372.75;307.5;791.25;20.25;43.75;2,363.75;3,781;3,124;1,941;74;340
Feb 2, 2019;8:15 AM;1,227.5;386.75;317;798;38.75;43.75;2,367.25;3,800;3,191;1,945;86.75;342
Feb 2, 2019;8:30 AM;1,234;399;321;808.75;70.5;43.75;2,345.25;3,795;3,290;1,933;112.75;342
Feb 2, 2019;8:45 AM;1,228.75;407.75;309.75;804.5;110.25;43.75;2,302.75;3,783;3,370;1,915;232.25;341
Feb 2, 2019;9:00 AM;1,226.5;409.5;308.75;782;167;43.75;2,293.75;3,783;3,427;1,932;308.25;341
Feb 2, 2019;9:15 AM;1,223.75;391.25;312.5;752.75;220;43.75;2,295;3,771;3,475;1,933;230.25;342
Feb 2, 2019;9:30 AM;1,231.75;409;293.25;732.5;269.5;43.75;2,295;3,763;3,531;1,922;278.25;341
Feb 2, 2019;9:45 AM;1,228.25;409.5;280.75;713.75;325;44;2,295.5;3,771;3,558;1,930;332;341
Feb 2, 2019;10:00 AM;1,229.75;417.5;294;651.75;374.25;44.25;2,315;3,758;3,571;1,922;347.5;341
Feb 2, 2019;10:15 AM;1,226.75;395.5;317.5;596;431.25;44.25;2,356;3,766;3,580;1,924;310.75;345
Feb 2, 2019;10:30 AM;1,226.5;392.5;317;581.75;500.25;44.25;2,359;3,757;3,577;1,928;268;343
Feb 2, 2019;10:45 AM;1,224.5;384.5;318.5;563.75;565.75;44.25;2,361;3,764;3,580;1,930;237;342
Feb 2, 2019;11:00 AM;1,228.25;377.75;310.25;555;650;44.25;2,362;3,774;3,581;1,930;195.25;344
Feb 2, 2019;11:15 AM;1,226.5;378.25;302.25;530;727.75;44.25;2,360.5;3,777;3,575;1,937;114.75;342
Feb 2, 2019;11:30 AM;1,227.75;377;293.75;514.25;801.5;44.25;2,361.25;3,783;3,574;1,929;86.75;342
Feb 2, 2019;11:45 AM;1,227.5;378.25;292;485.25;857.25;44.25;2,361.5;3,785;3,568;1,898;85.25;343
Feb 2, 2019;12:00 PM;1,227.5;396;293.5;481.25;878;44.25;2,362.75;3,784;3,566;1,925;228.5;348
Feb 2, 2019;12:15 PM;1,230.75;398.5;272.5;481.5;910.75;44.25;2,361.25;3,792;3,562;1,936;218.5;348
Feb 2, 2019;12:30 PM;1,228.5;399;252.25;486.5;945;44.25;2,361.5;3,790;3,565;1,946;209;346
Feb 2, 2019;12:45 PM;1,230;371.75;248.25;501.5;980.75;44.25;2,360.75;3,783;3,529;1,956;118.25;343
Feb 2, 2019;1:00 PM;1,228.5;365.5;254;479;1,031.25;44.25;2,362.25;3,797;3,393;1,946;348;347
Feb 2, 2019;1:15 PM;1,231.25;361;249.75;475.25;1,069;44.25;2,361.25;3,787;3,379;1,938;340.5;347
Feb 2, 2019;1:30 PM;1,232.25;352;258.5;466;1,084.5;44.25;2,360.75;3,785;3,368;1,914;234;347
Feb 2, 2019;1:45 PM;1,229.5;351.75;274.75;467.5;1,073.5;44.25;2,359;3,785;3,353;1,901;104.25;346
Feb 2, 2019;2:00 PM;1,232;375.75;291.25;474.25;1,038.5;44.25;2,362;3,795;3,337;1,886;111.75;348
Feb 2, 2019;2:15 PM;1,233.25;389.5;291;494.75;948.25;44.25;2,362.5;3,781;3,343;1,910;234;347
Feb 2, 2019;2:30 PM;1,234.75;377.75;293.5;490;839.25;44.5;2,369.25;3,794;3,353;1,929;164.75;347
Feb 2, 2019;2:45 PM;1,228;372;299.75;501.5;741;44.5;2,370.75;3,792;3,369;1,934;100.75;346
Feb 2, 2019;3:00 PM;1,233.5;373.25;320.75;500.75;640.25;44.5;2,370.75;3,789;3,405;1,931;231.25;348
Feb 2, 2019;3:15 PM;1,235.75;354.25;327.75;540.25;527.75;44.5;2,372.25;3,787;3,443;1,933;238.75;346
Feb 2, 2019;3:30 PM;1,238;354.5;337.75;560.5;412.5;44.5;2,372.25;3,791;3,453;1,941;229.5;346
Feb 2, 2019;3:45 PM;1,235.75;346;351;584.75;313.25;44.5;2,371.5;3,790;3,459;1,937;166.25;344
Feb 2, 2019;4:00 PM;1,238;350.25;346.75;636.5;216.5;44.5;2,369.25;3,786;3,471;1,948;69.25;345
Feb 2, 2019;4:15 PM;1,237.25;367;356.25;699.75;139.5;44.5;2,372.25;3,789;3,473;1,946;46.25;347
Feb 2, 2019;4:30 PM;1,236.25;378.5;355.25;747.75;73.25;44.5;2,373;3,784;3,488;1,945;86.25;345
Feb 2, 2019;4:45 PM;1,235.25;369.75;355.25;770.25;27.5;44.5;2,373.25;3,794;3,497;1,945;113.5;348
Feb 2, 2019;5:00 PM;1,237.75;354.5;363.25;819.5;4.25;44.5;2,365.25;3,795;3,489;1,945;165.25;347
Feb 2, 2019;5:15 PM;1,236;380.75;359;873;0;44.5;2,369.75;3,807;3,501;1,947;286;348
Feb 2, 2019;5:30 PM;1,244.5;398.75;351.5;910.75;0;44.5;2,370.75;3,819;3,511;1,949;373.25;347
Feb 2, 2019;5:45 PM;1,242.75;409;335.75;955;0;44.5;2,371.25;3,810;3,535;1,955;539.5;345
Feb 2, 2019;6:00 PM;1,243;379.25;318.75;944;0;44.5;2,367.25;3,798;3,566;1,954;673.75;348
Feb 2, 2019;6:15 PM;1,250;387;312.75;946;0;44.5;2,369.75;3,808;3,578;1,950;667.75;346
Feb 2, 2019;6:30 PM;1,253.75;369.5;314;948.25;0;44.5;2,369;3,807;3,582;1,949;574;345
Feb 2, 2019;6:45 PM;1,247.75;361.5;330.75;965.25;0;44.5;2,369.75;3,813;3,589;1,950;595.25;345
Feb 2, 2019;7:00 PM;1,250.5;377.25;349.75;977;0;44.5;2,370.5;3,816;3,587;1,952;775;346
Feb 2, 2019;7:15 PM;1,245.75;366.75;359.25;1,013.5;0;44.5;2,367.75;3,801;3,581;1,953;715;346
Feb 2, 2019;7:30 PM;1,246.25;353;359.75;1,045.75;0;44.5;2,366.25;3,781;3,569;1,959;665.75;346
Feb 2, 2019;7:45 PM;1,244;341.75;364.75;1,083.5;0;44.5;2,368;3,773;3,560;1,950;539.75;345
Feb 2, 2019;8:00 PM;1,244.75;365;369.25;1,115.75;0;44.5;2,370.25;3,777;3,532;1,948;360;345
Feb 2, 2019;8:15 PM;1,239.5;347;351.5;1,160;0;44.5;2,366.25;3,762;3,484;1,945;198;346
Feb 2, 2019;8:30 PM;1,240;335.5;315;1,180.25;0;44.5;2,367.25;3,746;3,437;1,948;152.5;345
Feb 2, 2019;8:45 PM;1,238.5;334.5;306;1,215.25;0;44.25;2,364.75;3,731;3,393;1,942;86.75;346
Feb 2, 2019;9:00 PM;1,233.75;343;339;1,235.25;0;44.25;2,370;3,740;3,301;1,903;175.25;346
Feb 2, 2019;9:15 PM;1,235.25;333.5;355.25;1,251.5;0;44.5;2,366.75;3,730;3,300;1,883;93.5;346
Feb 2, 2019;9:30 PM;1,238.25;330;382;1,276.5;0;44.5;2,367.25;3,715;3,294;1,904;102;345
Feb 2, 2019;9:45 PM;1,234.25;328.25;398;1,281;0;44.5;2,364.75;3,712;3,263;1,905;74.25;346
Feb 2, 2019;10:00 PM;1,238.5;334.25;416.25;1,273.5;0;44.5;2,367.5;3,723;3,217;1,884;32.25;347
Feb 2, 2019;10:15 PM;1,232;331.25;476;1,272.5;0;44.5;2,366.75;3,717;3,094;1,858;10.5;350
Feb 2, 2019;10:30 PM;1,230.75;346.5;540;1,280;0;44.5;2,366.75;3,711;3,024;1,831;27.75;349
Feb 2, 2019;10:45 PM;1,225.5;331.75;582;1,276.75;0;44.5;2,365;3,713;2,922;1,807;29.75;348
Feb 2, 2019;11:00 PM;1,228.5;343.75;616;1,265.25;0;44.5;2,367.75;3,719;2,658;1,799;37.75;347
Feb 2, 2019;11:15 PM;1,235;341.5;585.75;1,260.75;0;44.5;2,366.75;3,707;2,505;1,805;78.5;347
Feb 2, 2019;11:30 PM;1,234.5;326.25;652.75;1,269;0;44.5;2,365.75;3,720;2,337;1,808;71.25;347
Feb 2, 2019;11:45 PM;1,231.5;324.25;640;1,306;0;44.5;2,362.5;3,702;2,274;1,803;35.5;346
Feb 3, 2019;12:00 AM;1,229.25;340;627.5;1,371.75;0;44.25;2,364.75;3,690;2,212;1,775;128.5;344
Feb 3, 2019;12:15 AM;1,226;327.25;730.75;1,389.75;0;44;2,364;3,691;2,114;1,770;55;342
Feb 3, 2019;12:30 AM;1,226.25;324.5;856.25;1,409;0;44;2,361;3,689;2,067;1,780;13.5;343
Feb 3, 2019;12:45 AM;1,225.5;323;909.75;1,413.5;0;44;2,352.25;3,684;2,019;1,768;10.5;343
Feb 3, 2019;1:00 AM;1,221;340;855.75;1,444.75;0;43.75;2,363.75;3,659;1,901;1,716;5.5;341
Feb 3, 2019;1:15 AM;1,219.25;323.75;962.75;1,556;0;43.75;2,357.5;3,632;1,838;1,701;10.25;341
Feb 3, 2019;1:30 AM;1,226.25;322.75;960;1,634.25;0;43.75;2,359.25;3,608;1,743;1,699;37.25;341
Feb 3, 2019;1:45 AM;1,224.5;320.75;877.25;1,720;0;43.75;2,360.5;3,568;1,696;1,689;17.75;342
Feb 3, 2019;2:00 AM;1,221;333;898.25;1,786.25;0;43.75;2,363.5;3,532;1,656;1,670;5.25;342
Feb 3, 2019;2:15 AM;1,219.75;324;871.25;1,880.75;0;43.75;2,362.5;3,519;1,665;1,675;0.5;342
Feb 3, 2019;2:30 AM;1,218.5;321;862.5;1,995.75;0;43.75;2,360;3,517;1,644;1,681;0.5;341
Feb 3, 2019;2:45 AM;1,219.5;319.25;907;2,056.5;0;43.75;2,358;3,505;1,547;1,672;0.5;340
Feb 3, 2019;3:00 AM;1,216;335.5;939.25;2,144.5;0;43.75;2,362.75;3,437;1,355;1,663;0.5;338
Feb 3, 2019;3:15 AM;1,216.25;337;928.75;2,211.25;0;43.75;2,361;3,363;1,297;1,661;0.5;339
Feb 3, 2019;3:30 AM;1,221;331.5;965.75;2,344.5;0;43.75;2,360.25;3,323;1,264;1,647;0.5;339
Feb 3, 2019;3:45 AM;1,219.25;330.75;1,016.5;2,403.5;0;43.75;2,357.25;3,317;1,239;1,610;0.5;338
Feb 3, 2019;4:00 AM;1,220.75;337;1,013.75;2,390.25;0;43.75;2,364;3,295;1,254;1,551;0.5;338
Feb 3, 2019;4:15 AM;1,219.25;342.75;1,027.75;2,414.75;0;43.75;2,366.25;3,201;1,247;1,549;0.5;340
Feb 3, 2019;4:30 AM;1,220;343.75;1,003.75;2,445.5;0;43.75;2,367.5;3,174;1,227;1,538;0.5;342
Feb 3, 2019;4:45 AM;1,218.5;341.75;1,003.5;2,487.25;0;43.75;2,366.25;3,174;1,234;1,553;0.5;344
Feb 3, 2019;5:00 AM;1,219;343.25;980.5;2,516.25;0;44;2,368;3,173;1,230;1,559;0.5;341
Feb 3, 2019;5:15 AM;1,217.25;343;986.75;2,483;0;44;2,368.75;3,165;1,234;1,559;0.5;340
Feb 3, 2019;5:30 AM;1,219.25;345.25;922.5;2,502.5;0;43.75;2,368.5;3,142;1,251;1,562;0.5;341
Feb 3, 2019;5:45 AM;1,217;340;860.75;2,502.5;0;43.75;2,364.5;3,159;1,269;1,563;0.5;342
Feb 3, 2019;6:00 AM;1,221.25;335.75;794.5;2,498.25;0;44;2,364.75;3,243;1,382;1,591;0.5;344
Feb 3, 2019;6:15 AM;1,219;335.75;798.75;2,483.25;0;44;2,367.25;3,253;1,493;1,590;0.5;342
Feb 3, 2019;6:30 AM;1,217.75;339;769.25;2,477;0;44;2,368;3,296;1,580;1,594;0.5;342
Feb 3, 2019;6:45 AM;1,221.75;332.25;781.75;2,493.25;0;43.75;2,366.75;3,338;1,671;1,629;0.5;343
Feb 3, 2019;7:00 AM;1,217;333.75;795.75;2,536;0;44;2,361.5;3,389;1,829;1,685;0.5;345
Feb 3, 2019;7:15 AM;1,224.75;349.75;718.5;2,570.25;0;44;2,366.5;3,451;1,897;1,691;0.5;347
Feb 3, 2019;7:30 AM;1,226.5;357.25;659;2,591.25;0.75;44;2,368;3,530;1,926;1,694;0.5;346
Feb 3, 2019;7:45 AM;1,229;341.25;578;2,641;6.75;44;2,368.75;3,569;1,983;1,694;6;344
Feb 3, 2019;8:00 AM;1,229.25;330.25;550.75;2,692.5;18;44;2,357.5;3,620;2,093;1,760;3.75;343
Feb 3, 2019;8:15 AM;1,227.5;331;523.5;2,754.25;30.5;44;2,366;3,670;2,117;1,782;2;345
Feb 3, 2019;8:30 AM;1,232.25;354.25;499.25;2,809.75;59.75;44;2,366;3,713;2,158;1,798;10.75;345
Feb 3, 2019;8:45 AM;1,235;360;493;2,751.25;113.75;44;2,367;3,745;2,198;1,800;103.75;345
Feb 3, 2019;9:00 AM;1,235.25;345.5;460;2,672.75;177;44;2,365.25;3,782;2,245;1,800;94.25;345
Feb 3, 2019;9:15 AM;1,237.75;357.5;477.75;2,624.75;247.75;44;2,367.5;3,807;2,286;1,803;149;345
Feb 3, 2019;9:30 AM;1,230.75;360.5;474;2,570.5;328.5;44;2,368;3,812;2,330;1,806;267.25;343
Feb 3, 2019;9:45 AM;1,234.5;346.5;495.75;2,433.75;412.25;44;2,367;3,811;2,386;1,809;259;346
Feb 3, 2019;10:00 AM;1,236.5;333.25;547.25;2,334.75;493.75;44;2,366.25;3,810;2,462;1,808;239.75;345
Feb 3, 2019;10:15 AM;1,239.5;350;545.75;2,260;582.75;44;2,368.75;3,812;2,493;1,809;363;345
Feb 3, 2019;10:30 AM;1,231.5;362.25;561;2,218.75;673;44;2,369.25;3,810;2,497;1,814;416.5;346
Feb 3, 2019;10:45 AM;1,223.75;358.5;530;2,172.25;747.5;44;2,367.75;3,803;2,499;1,810;494.75;347
Feb 3, 2019;11:00 AM;1,229.75;347.75;587;2,115.25;825;44;2,366;3,807;2,517;1,806;317.75;345
Feb 3, 2019;11:15 AM;1,233;344.5;618.75;2,080;902.75;44;2,370;3,817;2,531;1,804;201.5;345
Feb 3, 2019;11:30 AM;1,236;340.5;522.75;2,100;957.25;44;2,368.75;3,822;2,531;1,810;213.75;345
Feb 3, 2019;11:45 AM;1,235;340.75;478.5;2,164.25;993.25;44;2,368.5;3,833;2,531;1,806;188;345
Feb 3, 2019;12:00 PM;1,237.5;338;493;2,221.25;981.5;44;2,369.5;3,833;2,534;1,800;185.25;344
Feb 3, 2019;12:15 PM;1,237;333.5;551;2,195.25;965.25;44;2,368.25;3,826;2,528;1,797;86.75;344
Feb 3, 2019;12:30 PM;1,237.5;337.25;589.25;2,196;951.75;44;2,369.25;3,827;2,536;1,802;68.25;345
Feb 3, 2019;12:45 PM;1,230;336;616.75;2,246;929.75;43.75;2,362.25;3,817;2,538;1,772;45;345
Feb 3, 2019;1:00 PM;1,232.25;344.25;636.75;2,299.25;906.25;43.75;2,367.25;3,825;2,524;1,785;44.25;345
Feb 3, 2019;1:15 PM;1,234;339.75;590.25;2,300;881;43.75;2,365.5;3,826;2,515;1,793;43.5;345
Feb 3, 2019;1:30 PM;1,235;333.75;589.75;2,331;852;44;2,368.75;3,833;2,518;1,796;40.25;344
Feb 3, 2019;1:45 PM;1,228.75;326.25;594.25;2,344.5;796.5;44;2,363.75;3,821;2,510;1,784;19;344
Feb 3, 2019;2:00 PM;1,228.75;328;604.25;2,384.25;762.75;44.25;2,368.75;3,832;2,529;1,786;11.25;345
Feb 3, 2019;2:15 PM;1,230.75;330;642.25;2,375;709.25;44.5;2,369.75;3,820;2,517;1,793;12.25;345
Feb 3, 2019;2:30 PM;1,232.25;331.5;641.5;2,423.75;647;44.5;2,368.5;3,818;2,513;1,798;12;345
Feb 3, 2019;2:45 PM;1,228.5;329.75;592.5;2,388;578.75;44.5;2,367.25;3,822;2,528;1,793;10.5;347
Feb 3, 2019;3:00 PM;1,233.25;331.5;576.75;2,359.25;506.75;44.5;2,370;3,824;2,539;1,802;22.5;345
Feb 3, 2019;3:15 PM;1,232.5;330.25;613.25;2,317.25;440.25;44.5;2,370.75;3,825;2,545;1,805;20.25;346
Feb 3, 2019;3:30 PM;1,236;331;584.5;2,270;355.5;44.5;2,372.5;3,823;2,548;1,813;20;345
Feb 3, 2019;3:45 PM;1,229.5;326.25;555.75;2,246.25;277.5;44.5;2,371.5;3,828;2,576;1,811;21;344
Feb 3, 2019;4:00 PM;1,235.25;326.75;539.75;2,242.25;204.25;44.5;2,370.25;3,822;2,607;1,828;18.25;345
Feb 3, 2019;4:15 PM;1,236.25;326.25;544;2,262;139;44.5;2,373.5;3,828;2,625;1,829;21.5;346
Feb 3, 2019;4:30 PM;1,234.75;327.75;538;2,264.75;80.75;44.5;2,375.5;3,825;2,641;1,834;44.5;346
Feb 3, 2019;4:45 PM;1,228.25;326.25;497.75;2,349.5;38.25;44.5;2,374.5;3,830;2,674;1,829;105.75;345
Feb 3, 2019;5:00 PM;1,230.5;319;449.75;2,416.5;12.5;44.5;2,365.75;3,820;2,664;1,833;10.75;345
Feb 3, 2019;5:15 PM;1,226.75;326.25;432;2,466.75;1;44.5;2,374.25;3,827;2,701;1,847;68.75;342
Feb 3, 2019;5:30 PM;1,236.5;348.25;384;2,503.25;0.25;44.5;2,375.5;3,834;2,747;1,861;331.25;341
Feb 3, 2019;5:45 PM;1,237.75;355.5;374;2,527;0;44.5;2,374.25;3,826;2,762;1,861;487.25;345
Feb 3, 2019;6:00 PM;1,242;358;368.5;2,509.5;0;44.5;2,366;3,814;2,801;1,857;1,018.25;345
Feb 3, 2019;6:15 PM;1,243.5;373;398.5;2,480;0;44.5;2,369.5;3,822;2,807;1,853;1,053;344
Feb 3, 2019;6:30 PM;1,243.75;361.75;389;2,478;0;44.5;2,369.75;3,827;2,811;1,857;1,072.5;344
Feb 3, 2019;6:45 PM;1,245.5;363;382.75;2,470;0;44.5;2,370.75;3,833;2,822;1,852;1,032.75;345
Feb 3, 2019;7:00 PM;1,245.25;349;397.25;2,486;0;44.5;2,367.25;3,834;2,846;1,847;984;347
Feb 3, 2019;7:15 PM;1,242.25;349.25;426;2,479.75;0;44.5;2,368.25;3,824;2,855;1,848;940.25;345
Feb 3, 2019;7:30 PM;1,244;331.75;465.25;2,444;0;44.5;2,368;3,824;2,861;1,843;767.25;345
Feb 3, 2019;7:45 PM;1,244.5;322.5;477.75;2,439.75;0;44.5;2,368.5;3,833;2,854;1,840;649;345
Feb 3, 2019;8:00 PM;1,247;347;481.75;2,507;0;44.5;2,369.5;3,835;2,863;1,829;630.25;346
Feb 3, 2019;8:15 PM;1,246.5;333.25;501;2,535;0;44.5;2,369.5;3,824;2,837;1,832;500.5;348
Feb 3, 2019;8:30 PM;1,241.75;322.25;525;2,574.25;0;44.5;2,368.75;3,827;2,830;1,843;217.75;345
Feb 3, 2019;8:45 PM;1,244.75;317.75;567.5;2,620.5;0;44.5;2,366.75;3,825;2,818;1,830;76.5;346
Feb 3, 2019;9:00 PM;1,242.25;324.25;564.5;2,584;0;44.5;2,370;3,837;2,783;1,818;77;345
Feb 3, 2019;9:15 PM;1,244.75;325.5;585;2,603.25;0;44.5;2,369.25;3,824;2,785;1,827;76.25;345
Feb 3, 2019;9:30 PM;1,246.75;322.75;579.5;2,586;0;44.5;2,349;3,828;2,765;1,834;60.75;345
Feb 3, 2019;9:45 PM;1,243.75;324.75;626.25;2,558.5;0;44.5;2,329.75;3,809;2,747;1,831;36.25;346
Feb 3, 2019;10:00 PM;1,238.5;330.75;688.5;2,499;0;44.5;2,319;3,758;2,699;1,834;63.5;345
Feb 3, 2019;10:15 PM;1,239.25;328.25;727.25;2,478.75;0;44.5;2,297.75;3,732;2,653;1,844;78;346
Feb 3, 2019;10:30 PM;1,241.25;326;751.75;2,483.5;0;44.5;2,280.75;3,742;2,583;1,853;84;347
Feb 3, 2019;10:45 PM;1,238.5;320.5;791.5;2,463.5;0;44.5;2,272;3,731;2,497;1,850;62.5;348
Feb 3, 2019;11:00 PM;1,239.5;325.25;813.25;2,442;0;44.25;2,274;3,739;2,405;1,850;72.75;345
Feb 3, 2019;11:15 PM;1,238.5;320;855.25;2,441.75;0;44.25;2,266.25;3,734;2,373;1,849;30;345
Feb 3, 2019;11:30 PM;1,239.75;319;902.5;2,435.75;0;44.25;2,264.5;3,732;2,331;1,851;27.25;347
Feb 3, 2019;11:45 PM;1,235.25;315.5;943.5;2,431;0;44.25;2,260;3,677;2,305;1,836;25.25;347
Feb 4, 2019;12:00 AM;1,236.75;326;986.25;2,405.75;0;44.25;2,292;3,522;2,270;1,812;0.5;346
Feb 4, 2019;12:15 AM;1,231.5;323.25;1,011.75;2,401;0;44.25;2,292.25;3,425;2,237;1,789;0.5;345
Feb 4, 2019;12:30 AM;1,228.25;322;1,048.75;2,394.5;0;44.25;2,291;3,332;2,176;1,805;0.5;342
Feb 4, 2019;12:45 AM;1,225.25;320.25;1,070.75;2,397.75;0;44.25;2,291.25;3,255;2,106;1,820;38;347
Feb 4, 2019;1:00 AM;1,194.25;316.75;1,069.25;2,445.75;0;44.25;2,275.25;3,183;2,076;1,798;65.25;347
Feb 4, 2019;1:15 AM;1,205.5;314.75;1,085;2,509;0;44.25;2,267.25;3,157;2,018;1,801;52.75;345
